"hashtag","tweet_utc_date","user_name","user_screen_name","bot_or_not","tweet_text","tweet_url","tweet_id","user_profile_image_url","user_location","source","in_reply_to_screen_name","in_reply_to_status_id","image_link","retweet_count","favorite_count","time_zone","geo_enabled","geography","coordinates","lang"
"#NICAR2019","2019-03-09 17:57:06+00:00","will dahlgreen","willdahlgreen","False","RT @nassos_: Good morning #NICAR2019! If you fancy building on your mapping skills, @willdahlgreen and I will be following on from @DanielJ","https://twitter.com/willdahlgreen/status/1104440989266010112","1104440989266010112","http://pbs.twimg.com/profile_images/954297668070764544/E69esBSY_normal.jpg","London","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","5","0","","False","","","en"
"#NICAR2019","2019-03-09 17:56:44+00:00","Ben Botkin","BenBotkin1","False",".@fishnette tells journalists to look for groups that start spending money late in an election cycle. ""At all sorts https://t.co/wu8f3jpjY3","https://twitter.com/BenBotkin1/status/1104440899226894337","1104440899226894337","http://pbs.twimg.com/profile_images/921230601385947136/u9kNrQDb_normal.jpg","Oregon","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","1","0","","True","","","en"
"#NICAR2019","2019-03-09 17:46:06+00:00","Ben Keith at #NICAR19","benlkeith","False","Does anyone have the tipsheet/slides link from the DNS talk? There's a post on the physical message board asking. #NICAR19 #NICAR2019","https://twitter.com/benlkeith/status/1104438224208912385","1104438224208912385","http://pbs.twimg.com/profile_images/1059266124502708224/EBNyVPxG_normal.jpg","Columbus, Ohio","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","0","2","","False","","","en"
"#NICAR2019","2019-03-09 17:46:03+00:00","Mayuri Mei Lin","mayuism","False","RT @nassos_: Good morning #NICAR2019! If you fancy building on your mapping skills, @willdahlgreen and I will be following on from @DanielJ","https://twitter.com/mayuism/status/1104438208488660992","1104438208488660992","http://pbs.twimg.com/profile_images/1515967814/314704_10150269642027934_701782933_7964277_3526924_n_normal.jpg","Jakarta, Indonesia","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","5","0","","True","","","en"
"#NICAR2019","2019-03-09 17:44:56+00:00","Datajournalism Tools","DDJ_Tools","False","RT @OpenSemSearch: Free #OpenSource #research tools &amp; tutorials for #search, analysis, #annotation &amp; #textmining of large document collecti","https://twitter.com/DDJ_Tools/status/1104437927436865536","1104437927436865536","http://pbs.twimg.com/profile_images/378800000792815623/c3ae6e0f166d24094b0a6da117b455b5_normal.png","","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","","","","6","0","","False","","","en"
"#NICAR2019","2019-03-09 17:43:36+00:00","Hillary Borrud","hborrud","False","RT @amyjo_brown: Campaign finance data can be used for more than election-cycle narratives. @anu_narayan @fishnette and I will compare fede","https://twitter.com/hborrud/status/1104437592391446528","1104437592391446528","http://pbs.twimg.com/profile_images/1144875381/Hillary_Linkedin_Headshot-3664_normal.jpg","Salem, OR","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","4","0","","False","","","en"
"#NICAR2019","2019-03-09 17:41:15+00:00","Pulitzer Center","pulitzercenter","False","RT @saptwit: @pamelagdempsey sharing data research tips #NICAR2019 and the @pulitzercenter-supported Taken project on policing for profit |","https://twitter.com/pulitzercenter/status/1104437002659876866","1104437002659876866","http://pbs.twimg.com/profile_images/935166706112258048/qrws6G9K_normal.jpg","Washington, D.C.","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","","","","1","0","","True","","","en"
"#NICAR2019","2019-03-09 17:40:04+00:00","steve sapienza","saptwit","False","@pamelagdempsey sharing data research tips #NICAR2019 and the @pulitzercenter-supported Taken project on policing f https://t.co/EOFkobVNse","https://twitter.com/saptwit/status/1104436704889327617","1104436704889327617","http://pbs.twimg.com/profile_images/1627672778/twitter_logo_portapak_normal.png","wash, dc","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pamelagdempsey","","","1","1","","False","","","en"
"#NICAR2019","2019-03-09 17:38:32+00:00","Ana Luca Gonzlez","anlugonz","False","RT @nassos_: Good morning #NICAR2019! If you fancy building on your mapping skills, @willdahlgreen and I will be following on from @DanielJ","https://twitter.com/anlugonz/status/1104436317251764224","1104436317251764224","http://pbs.twimg.com/profile_images/984149796729565185/Kjb5R8D8_normal.jpg","London","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","5","0","","True","","","en"
"#NICAR2019","2019-03-09 17:32:43+00:00","Robert Maguire","RobertMaguire_","False","RT @christinezhang: spotted at #NICAR2019: @RobertMaguire_ wearing the we are putting out a damn paper tomorrow shirt in honor of @capgaz","https://twitter.com/RobertMaguire_/status/1104434855536812032","1104434855536812032","http://pbs.twimg.com/profile_images/1049819197683974144/15zLkLvi_normal.jpg","#CHS  #France  # #DC","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","6","0","","True","","","en"
"#NICAR2019","2019-03-09 17:28:48+00:00","Daniele Palumbo","Danict89","False","RT @nassos_: Good morning #NICAR2019! If you fancy building on your mapping skills, @willdahlgreen and I will be following on from @DanielJ","https://twitter.com/Danict89/status/1104433867434287104","1104433867434287104","http://pbs.twimg.com/profile_images/477832677929013248/VY2cfPM8_normal.jpeg","London","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","5","0","","True","","","en"
"#NICAR2019","2019-03-09 17:26:00+00:00","Stephanie Lamm","stephanierlamm","False","RT @amyjo_brown: Campaign finance data can be used for more than election-cycle narratives. @anu_narayan @fishnette and I will compare fede","https://twitter.com/stephanierlamm/status/1104433165882388480","1104433165882388480","http://pbs.twimg.com/profile_images/1099201946081218560/exT1gI_Q_normal.jpg","Dallas, TX","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","4","0","","True","","","en"
"#NICAR2019","2019-03-09 17:25:27+00:00","Nassos Stylianou","nassos_","False","Good morning #NICAR2019! If you fancy building on your mapping skills, @willdahlgreen and I will be following on fr https://t.co/6weEHTgkn1","https://twitter.com/nassos_/status/1104433027512328194","1104433027512328194","http://pbs.twimg.com/profile_images/1101083585480744962/vpcjBRJ7_normal.png","London","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","5","3","","False","","","en"
"#NICAR2019","2019-03-09 17:22:37+00:00","Michael Scott Davidson","DavidsonLVRJ","False","My #NICAR2019 superpower is being comfortable using Windows.","https://twitter.com/DavidsonLVRJ/status/1104432313297825792","1104432313297825792","http://pbs.twimg.com/profile_images/966486143016476672/ElKtzMht_normal.jpg","Las Vegas, NV","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","0","0","","True","","","en"
"#NICAR2019","2019-03-09 17:21:08+00:00","macsmom","macsmom","False","RT @christinezhang: spotted at #NICAR2019: @RobertMaguire_ wearing the we are putting out a damn paper tomorrow shirt in honor of @capgaz","https://twitter.com/macsmom/status/1104431938943762432","1104431938943762432","http://pbs.twimg.com/profile_images/1061391055491383296/v-jmeS9x_normal.jpg","Columbia, MD","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","","","","6","0","","True","","","en"
"#NICAR2019","2019-03-09 17:15:04+00:00","Carlos Garcia","Brolos95","False","Back for Day 3 of #NICAR2019 .

@innovationUT https://t.co/AP2zqQ57As","https://twitter.com/Brolos95/status/1104430412309258241","1104430412309258241","http://pbs.twimg.com/profile_images/1096572365935464448/Q_mMY7I2_normal.jpg","El Paso","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brolos95","1104113210410467328","","1","1","","True","","","en"
"#NICAR2019","2019-03-09 17:13:01+00:00","Christine Zhang","christinezhang","False","spotted at #NICAR2019: @RobertMaguire_ wearing the we are putting out a damn paper tomorrow shirt in honor of https://t.co/L8YwG30e91","https://twitter.com/christinezhang/status/1104429898003709952","1104429898003709952","http://pbs.twimg.com/profile_images/1838605065/z_485_normal.jpg","Baltimore, MD","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","6","44","","True","","","en"
"#NICAR2019","2019-03-09 17:05:05+00:00","Chris Lindahl","cmlindahl","False","Hello 9 am intro to SQL #NICAR2019 https://t.co/laPCbHCf8y","https://twitter.com/cmlindahl/status/1104427899703025664","1104427899703025664","http://pbs.twimg.com/profile_images/1060020827318439936/ulxe_zn__normal.jpg","Los Angeles","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","0","2","","True","","","en"
"#NICAR2019","2019-03-09 16:59:17+00:00","Ben Botkin","BenBotkin1","False","RT @amyjo_brown: Campaign finance data can be used for more than election-cycle narratives. @anu_narayan @fishnette and I will compare fede","https://twitter.com/BenBotkin1/status/1104426439762309120","1104426439762309120","http://pbs.twimg.com/profile_images/921230601385947136/u9kNrQDb_normal.jpg","Oregon","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","4","0","","True","","","en"
"#NICAR2019","2019-03-09 16:47:02+00:00","Nkechi Coker","enkayfreda","False","RT @smfrogers: Seriously all data journalists: you have *one month to apply* for the #datajournalismawards

https://t.co/XsDs3ou8Ha

#NICAR","https://twitter.com/enkayfreda/status/1104423357829861378","1104423357829861378","http://pbs.twimg.com/profile_images/1011910718311092224/OtT2vgvI_normal.jpg","Lagos, Nigeria","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","10","0","","True","","","en"
"#NICAR2019","2019-03-09 16:42:42+00:00","Ziva Branstetter","ZivaBranstetter","False","RT @txtianmiller: Im an @IRE_NICAR Board Member. Im sitting in the conference registration room for next hour. Data Issues? Reporting que","https://twitter.com/ZivaBranstetter/status/1104422266408964097","1104422266408964097","http://pbs.twimg.com/profile_images/737645498333417474/2HXzBsmP_normal.jpg","Washington, DC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","0","0","","True","","","en"
"#NICAR2019","2019-03-09 16:33:22+00:00","sandra fish ","fishnette","False","RT @amyjo_brown: Campaign finance data can be used for more than election-cycle narratives. @anu_narayan @fishnette and I will compare fede","https://twitter.com/fishnette/status/1104419919490297857","1104419919490297857","http://pbs.twimg.com/profile_images/907438653785460744/Vzs0HOF5_normal.jpg","Denver, CO","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","4","0","","True","","","en"
"#NICAR2019","2019-03-09 16:28:34+00:00","IJEC","ijec_global","False","RT @TinActon: Attendance of #NICAR from the beginning up through #NICAR2019 https://t.co/lKzrnnMO5c","https://twitter.com/ijec_global/status/1104418713032372224","1104418713032372224","http://pbs.twimg.com/profile_images/1039077729700851712/H772ZhZv_normal.jpg","Champaign, Ill.","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","2","0","","False","","","en"
"#NICAR2019","2019-03-09 16:23:50+00:00","Katey Psencik","psencikk","False","RT @robquig: Busy week: Our @UTJSchool students are at #NICAR2019 and at #sxsw19. Follow them on twitter and instagram (@innovationUT) as t","https://twitter.com/psencikk/status/1104417520969224192","1104417520969224192","http://pbs.twimg.com/profile_images/759752648538992644/oUFxTjl5_normal.jpg","Austin, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","5","0","","True","","","en"
"#NICAR2019","2019-03-09 16:19:03+00:00","AmyJo Brown","amyjo_brown","False","Campaign finance data can be used for more than election-cycle narratives. @anu_narayan @fishnette and I will compa https://t.co/LRYx6aEBTP","https://twitter.com/amyjo_brown/status/1104416314825748481","1104416314825748481","http://pbs.twimg.com/profile_images/1091794818517426176/fTKiN2HW_normal.jpg","Pittsburgh","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","4","2","","False","","","en"
"#NICAR2019","2019-03-09 16:17:02+00:00","Christine Zhang","christinezhang","False","SO READY to hear from @bykenarmstrong at this #nicar2019 master class today on mastering the interview: how to tal https://t.co/IutLod7DDe","https://twitter.com/christinezhang/status/1104415808044711937","1104415808044711937","http://pbs.twimg.com/profile_images/1838605065/z_485_normal.jpg","Baltimore, MD","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","0","2","","True","","","en"
"#NICAR2019","2019-03-09 15:49:39+00:00","Joanna Piacenza","jpiacenza","False","The number of people waking up early and exercising at #NICAR2019 is alarmingly high and quite frankly I don't appreciate it.","https://twitter.com/jpiacenza/status/1104408918745243649","1104408918745243649","http://pbs.twimg.com/profile_images/1064245395109359617/PT_mGsKO_normal.jpg","Washington, DC","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","0","5","","True","","","en"
"#NICAR2019","2019-03-09 15:38:30+00:00","Tonia Cowan","ToniaCowan","False","RT @shazna: Hi #NICAR2019! We have a plethora of v. exciting new gigs @WSJ rooted in journalism strategy, visuals, new forms of storytellin","https://twitter.com/ToniaCowan/status/1104406109798883328","1104406109798883328","http://pbs.twimg.com/profile_images/553571894994026496/lI6L9F2P_normal.jpeg","NYC","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","6","0","","False","","","en"
"#NICAR2019","2019-03-09 15:38:15+00:00","((( Zack Newman )))","ZackNewsMan","False","One of my favorite lightning talks from last night: 

#NICAR2019 https://t.co/39IVGfrkS1","https://twitter.com/ZackNewsMan/status/1104406047890919424","1104406047890919424","http://pbs.twimg.com/profile_images/1100481078794616838/6poSvo_A_normal.png","MD  MO  DC  NY  CO","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","0","4","","True","","","en"
"#NICAR2019","2019-03-09 15:29:58+00:00","DSmilti","DSmilti","False","RT @smfrogers: Seriously all data journalists: you have *one month to apply* for the #datajournalismawards

https://t.co/XsDs3ou8Ha

#NICAR","https://twitter.com/DSmilti/status/1104403965561720833","1104403965561720833","http://pbs.twimg.com/profile_images/1004366285826912256/5tdEkxGf_normal.jpg","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","10","0","","False","","","en"
"#NICAR2019","2019-03-09 15:18:11+00:00","Janelle O'Dea","jayohday","False","RT @TinActon: Attendance of #NICAR from the beginning up through #NICAR2019 https://t.co/lKzrnnMO5c","https://twitter.com/jayohday/status/1104400999458848770","1104400999458848770","http://pbs.twimg.com/profile_images/941339089801900033/EyyMGwZa_normal.jpg","STL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","2","0","","True","","","en"
"#NICAR2019","2019-03-09 14:48:57+00:00","songbogong","songbogong","False","RT @christinezhang: We have just over 1000 attendees. For a West Coast conference, that exceeded expectations, exceeded predictions  @Do","https://twitter.com/songbogong/status/1104393641588490240","1104393641588490240","http://pbs.twimg.com/profile_images/1055701226069745665/m1UYS1r7_normal.jpg","Nagoya, Japan","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","2","0","","True","","","en"
"#NICAR2019","2019-03-09 14:37:15+00:00","cathytatom","cathytatom","False","RT @susieneilson: Excellent gifs so far at #NICAR2019 https://t.co/RFcx97q0u6","https://twitter.com/cathytatom/status/1104390696960552960","1104390696960552960","http://pbs.twimg.com/profile_images/2110584144/sm_mugshot_normal.JPG","San Antonio, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","1","0","","True","","","en"
"#NICAR2019","2019-03-09 14:36:09+00:00","cathytatom","cathytatom","False","RT @CarterCoyleWCSC: Sunset on #NICAR2019 tonight  An awesome day of sessions and fun catching up with friends! https://t.co/NTHZjV7oDz","https://twitter.com/cathytatom/status/1104390420212019201","1104390420212019201","http://pbs.twimg.com/profile_images/2110584144/sm_mugshot_normal.JPG","San Antonio, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","1","0","","True","","","en"
"#NICAR2019","2019-03-09 14:35:52+00:00","cathytatom","cathytatom","False","RT @ezass: Over 1k people at this years #NICAR2019, about half are newcomers!","https://twitter.com/cathytatom/status/1104390348191686656","1104390348191686656","http://pbs.twimg.com/profile_images/2110584144/sm_mugshot_normal.JPG","San Antonio, TX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","0","0","","True","","","en"
"#NICAR2019","2019-03-09 14:27:05+00:00","Storybench","storybench","False","RT @sharon000: Hey #NICAR19: I'm collecting #NICAR2019 links to presentations, tip sheets, tools &amp; work samples (because I don't think @Mac","https://twitter.com/storybench/status/1104388137323806720","1104388137323806720","http://pbs.twimg.com/profile_images/1102577972249325573/UdUHGYPv_normal.png","Boston, MA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","67","0","","False","","","en"
"#NICAR2019","2019-03-09 14:26:50+00:00","Storybench","storybench","False","RT @winterbiz: The motivation of American journalists to chase down new stories in data is really inspiring #NICAR2019 https://t.co/EPVZn53","https://twitter.com/storybench/status/1104388075428421633","1104388075428421633","http://pbs.twimg.com/profile_images/1102577972249325573/UdUHGYPv_normal.png","Boston, MA","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","2","0","","False","","","en"
"#NICAR2019","2019-03-09 14:11:15+00:00","Flix Arias Robles","flxarias","False","RT @smfrogers: Seriously all data journalists: you have *one month to apply* for the #datajournalismawards

https://t.co/XsDs3ou8Ha

#NICAR","https://twitter.com/flxarias/status/1104384155897475072","1104384155897475072","http://pbs.twimg.com/profile_images/791663348425293825/-bF5CaFk_normal.jpg","Elche, Spain, Europe","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","10","0","","False","","","en"
"#NICAR2019","2019-03-09 13:10:55+00:00","Dr Naomi Wolf","naomirwolf","False","RT @ppolitics: Hi folks here at #NICAR19, we just launched our first Kickstarter for @Sludge, our investigative newsroom: https://t.co/JjtQ","https://twitter.com/naomirwolf/status/1104368970990272513","1104368970990272513","http://pbs.twimg.com/profile_images/760151725466681344/I98Z1jS6_normal.jpg","New York","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","8","0","","True","","","en"
"#NICAR2019","2019-03-09 12:54:17+00:00","Craig Helmstetter","c_helmstetter","False","RT @DataANDInfo: Also #nicar2019 political reporters, please check out @APMResearch Labs Representing US project, with #demographic, #econ","https://twitter.com/c_helmstetter/status/1104364783636283392","1104364783636283392","http://pbs.twimg.com/profile_images/750338820755759104/iMlikR_q_normal.jpg","Minnesota","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","2","0","","False","","","en"
"#NICAR2019","2019-03-09 12:42:05+00:00","SEJ.ORG","sejorg","False","RT @OpenSemSearch: Free #OpenSource #research tools &amp; tutorials for #search, analysis, #annotation &amp; #textmining of large document collecti","https://twitter.com/sejorg/status/1104361716169744385","1104361716169744385","http://pbs.twimg.com/profile_images/474585317370904576/rQB-78sN_normal.jpeg","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","6","0","","False","","","en"
"#NICAR2019","2019-03-09 12:40:50+00:00","Gregory B. Hladky","GregoryBHladky","False","RT @sharon000: Hey #NICAR19: I'm collecting #NICAR2019 links to presentations, tip sheets, tools &amp; work samples (because I don't think @Mac","https://twitter.com/GregoryBHladky/status/1104361401634701312","1104361401634701312","http://pbs.twimg.com/profile_images/1318897523/Hladkyphoto1_normal.JPG","Hartford, CT","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","67","0","","False","","","en"
"#NICAR2019","2019-03-09 12:22:57+00:00","K. White","DigtalHumanatee","False","RT @OpenSemSearch: Free #OpenSource #research tools &amp; tutorials for #search, analysis, #annotation &amp; #textmining of large document collecti","https://twitter.com/DigtalHumanatee/status/1104356901507211266","1104356901507211266","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","<a href=""https://twitter.com/DigtalHumanatee?lang=en"" rel=""nofollow"">K. White</a>","","","","6","0","","False","","","en"
"#NICAR2019","2019-03-09 11:53:06+00:00","DH-Kolloquium  BBAW","DHBBAW","False","RT @OpenSemSearch: Free #OpenSource #research tools &amp; tutorials for #search, analysis, #annotation &amp; #textmining of large document collecti","https://twitter.com/DHBBAW/status/1104349388707635200","1104349388707635200","http://pbs.twimg.com/profile_images/674522696760303616/jZzlRQou_normal.jpg","Berlin, Deutschland","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","6","0","","False","","","en"
